Date,Hour,EGS Energy (MWh),Default Energy (MWh), Total Energy (MWh)
6/4/11,8,178.72636,840.75109,1019.47745
6/4/11,9,209.50306,996.47554,1205.9786
6/4/11,10,228.17022,1084.61904,1312.78926
6/4/11,11,230.86276,1105.40305,1336.26581
6/4/11,12,258.4632,1222.42705,1480.89025
6/4/11,13,259.77857,1229.18691,1488.96548
6/4/11,14,260.22712,1238.81745,1499.04457
6/4/11,15,268.5926,1268.88517,1537.47777
6/4/11,16,263.08235,1241.39283,1504.47518
6/4/11,17,278.04455,1304.58197,1582.62652
6/4/11,18,285.56019,1343.6324,1629.19259
6/4/11,19,282.82928,1333.79433,1616.62361
6/4/11,20,284.62541,1339.18783,1623.81324
6/4/11,21,286.05868,1349.12482,1635.1835
6/4/11,22,306.41984,1427.26891,1733.68875
6/4/11,23,285.94087,1332.14102,1618.08189
6/4/11,24,254.85996,1185.84926,1440.70922
6/5/11,1,224.89668,1048.91358,1273.81026
6/5/11,2,196.96419,917.18983,1114.15402
6/5/11,3,182.66849,851.35296,1034.02145
6/5/11,4,176.69328,813.7246,990.41788
6/5/11,5,170.91806,792.03246,962.95052
6/5/11,6,160.65969,744.84599,905.50568
6/5/11,7,164.33716,766.9671,931.30426
6/5/11,8,169.86109,805.96583,975.82692
6/5/11,9,195.86305,949.25515,1145.1182
6/5/11,10,224.10792,1075.93375,1300.04167
6/5/11,11,234.21151,1124.96812,1359.17963
6/5/11,12,245.60892,1174.03939,1419.64831
6/5/11,13,252.51332,1207.51565,1460.02897
6/5/11,14,263.74484,1248.17495,1511.91979
6/5/11,15,276.31036,1303.86077,1580.17113
6/5/11,16,278.79281,1321.36578,1600.15859
6/5/11,17,299.82286,1404.45695,1704.27981
6/5/11,18,314.00482,1480.95459,1794.95941
6/5/11,19,325.81231,1533.84335,1859.65566
6/5/11,20,327.54263,1539.29775,1866.84038
6/5/11,21,336.39861,1580.77369,1917.1723
6/5/11,22,350.11778,1630.9341,1981.05188
6/5/11,23,321.99246,1500.03713,1822.02959
6/5/11,24,266.03328,1240.32655,1506.35983
6/6/11,1,227.57873,1051.53226,1279.11099
6/6/11,2,201.5757,931.75701,1133.33271
6/6/11,3,180.74052,833.57533,1014.31585
6/6/11,4,168.49709,777.58914,946.08623
6/6/11,5,167.64669,774.18731,941.834
6/6/11,6,168.6504,786.9292,955.5796
6/6/11,7,198.80568,935.49086,1134.29654
6/6/11,8,215.69154,1022.64264,1238.33418
6/6/11,9,215.27924,1014.58988,1229.86912
6/6/11,10,213.81369,1009.12081,1222.9345
6/6/11,11,232.8383,1091.67856,1324.51686
6/6/11,12,243.79673,1141.80171,1385.59844
6/6/11,13,266.87512,1247.93908,1514.8142
6/6/11,14,279.07135,1301.41096,1580.48231
6/6/11,15,280.95567,1318.98906,1599.94473
6/6/11,16,303.28207,1418.00342,1721.28549
6/6/11,17,345.55092,1611.49264,1957.04356
6/6/11,18,380.9453,1777.59445,2158.53975
6/6/11,19,397.86135,1853.57647,2251.43782
6/6/11,20,390.94144,1817.2843,2208.22574
6/6/11,21,384.35151,1795.55913,2179.91064
6/6/11,22,391.69165,1829.12959,2220.82124
6/6/11,23,369.39432,1716.24619,2085.64051
6/6/11,24,314.48395,1457.73381,1772.21776
6/7/11,1,268.80688,1234.89571,1503.70259
6/7/11,2,238.29474,1094.52958,1332.82432
6/7/11,3,219.04933,1001.6577,1220.70703
6/7/11,4,207.51494,948.69224,1156.20718
6/7/11,5,200.6787,919.07542,1119.75412
6/7/11,6,203.40222,939.36878,1142.771
6/7/11,7,230.23282,1072.80955,1303.04237
6/7/11,8,250.09712,1171.67506,1421.77218
6/7/11,9,258.21293,1203.49553,1461.70846
6/7/11,10,275.2526,1275.26389,1550.51649
6/7/11,11,294.62395,1363.14386,1657.76781
6/7/11,12,323.60472,1494.73619,1818.34091
6/7/11,13,352.14849,1626.75479,1978.90328
6/7/11,14,380.52661,1757.64691,2138.17352
6/7/11,15,411.73362,1893.4509,2305.18452
6/7/11,16,444.42856,2043.87118,2488.29974
6/7/11,17,485.81637,2238.82436,2724.64073
6/7/11,18,522.96464,2411.17141,2934.13605
6/7/11,19,525.99509,2426.58312,2952.57821
6/7/11,20,514.25431,2367.44028,2881.69459
6/7/11,21,516.6964,2377.29985,2893.99625
6/7/11,22,521.39675,2396.30345,2917.7002
6/7/11,23,480.08559,2196.88566,2676.97125
6/7/11,24,407.69418,1867.91582,2275.61
6/8/11,1,348.34653,1586.61669,1934.96322
6/8/11,2,313.85833,1426.8165,1740.67483
6/8/11,3,280.5591,1272.98428,1553.54338
6/8/11,4,264.19313,1197.74976,1461.94289
6/8/11,5,252.76261,1147.86116,1400.62377
6/8/11,6,250.79578,1146.34022,1397.136
6/8/11,7,282.49617,1303.2141,1585.71027
6/8/11,8,303.02166,1402.39555,1705.41721
6/8/11,9,318.9404,1473.29456,1792.23496
6/8/11,10,346.54904,1590.09865,1936.64769
6/8/11,11,382.67032,1756.32313,2138.99345
6/8/11,12,428.28521,1962.2282,2390.51341
6/8/11,13,478.4344,2189.25922,2667.69362
6/8/11,14,518.00174,2362.83394,2880.83568
6/8/11,15,556.80659,2538.03785,3094.84444
6/8/11,16,606.62676,2766.85572,3373.48248
6/8/11,17,663.83836,3024.66437,3688.50273
6/8/11,18,689.73028,3153.33855,3843.06883
6/8/11,19,711.291,3241.76756,3953.05856
6/8/11,20,688.72988,3143.307,3832.03688
6/8/11,21,682.65948,3104.57956,3787.23904
6/8/11,22,672.35824,3064.0229,3736.38114
6/8/11,23,619.33952,2813.41525,3432.75477
6/8/11,24,541.6455,2457.48197,2999.12747
6/9/11,1,477.33734,2148.79288,2626.13022
6/9/11,2,433.398,1946.45051,2379.84851
6/9/11,3,397.62933,1784.83428,2182.46361
6/9/11,4,371.61393,1666.34706,2037.96099
6/9/11,5,352.86584,1584.35758,1937.22342
6/9/11,6,346.45295,1563.68206,1910.13501
6/9/11,7,373.37023,1700.05625,2073.42648
6/9/11,8,398.89435,1822.12659,2221.02094
6/9/11,9,432.85646,1957.88243,2390.73889
6/9/11,10,457.83993,2085.07973,2542.91966
6/9/11,11,508.47406,2309.28909,2817.76315
6/9/11,12,559.62495,2535.77774,3095.40269
6/9/11,13,611.08793,2768.7062,3379.79413
6/9/11,14,656.9529,2958.69076,3615.64366
6/9/11,15,681.16393,3076.2158,3757.37973
6/9/11,16,708.44512,3206.28017,3914.72529
6/9/11,17,751.73261,3391.92127,4143.65388
6/9/11,18,754.7021,3420.23362,4174.93572
6/9/11,19,748.47924,3397.28989,4145.76913
6/9/11,20,729.36145,3306.1095,4035.47095
6/9/11,21,582.63907,2666.86715,3249.50622
6/9/11,22,569.10878,2591.4586,3160.56738
6/9/11,23,535.62903,2431.41959,2967.04862
6/9/11,24,467.48737,2116.16699,2583.65436
6/10/11,1,409.97853,1844.3268,2254.30533
6/10/11,2,369.67762,1660.88183,2030.55945
6/10/11,3,339.33554,1521.18524,1860.52078
6/10/11,4,316.01158,1415.37956,1731.39114
6/10/11,5,311.04089,1393.83603,1704.87692
6/10/11,6,312.2568,1406.18736,1718.44416
6/10/11,7,329.39287,1497.94328,1827.33615
6/10/11,8,343.10039,1560.95376,1904.05415
6/10/11,9,363.10534,1648.35411,2011.45945
6/10/11,10,381.48578,1732.89793,2114.38371
6/10/11,11,421.73585,1911.90815,2333.644
6/10/11,12,444.60354,2013.85763,2458.46117
6/10/11,13,479.31899,2171.05231,2650.3713
6/10/11,14,506.92238,2287.55572,2794.4781
6/10/11,15,537.00195,2422.96166,2959.96361
6/10/11,16,561.73233,2539.11663,3100.84896
6/10/11,17,608.43884,2746.87859,3355.31743
6/10/11,18,617.59614,2800.23526,3417.8314
6/10/11,19,619.55525,2798.69506,3418.25031
6/10/11,20,585.86604,2654.23275,3240.09879
6/10/11,21,547.75993,2486.47592,3034.23585
6/10/11,22,550.63838,2495.51279,3046.15117
6/10/11,23,518.25396,2343.65732,2861.91128
6/10/11,24,464.89932,2094.06813,2558.96745
6/11/11,1,417.57302,1874.61961,2292.19263
6/11/11,2,371.56437,1667.91009,2039.47446
6/11/11,3,344.8948,1546.64819,1891.54299
6/11/11,4,325.85397,1456.52223,1782.3762
6/11/11,5,304.30581,1361.83442,1666.14023
6/11/11,6,295.92725,1329.40404,1625.33129
6/11/11,7,305.28171,1374.06965,1679.35136
6/11/11,8,316.78666,1435.29472,1752.08138
6/11/11,9,331.93611,1513.97981,1845.91592
6/11/11,10,348.48697,1597.2137,1945.70067
6/11/11,11,379.85613,1735.87879,2115.73492
6/11/11,12,396.87598,1815.15179,2212.02777
6/11/11,13,413.14872,1885.73796,2298.88668
6/11/11,14,426.09586,1939.52922,2365.62508
6/11/11,15,424.70307,1927.88102,2352.58409
6/11/11,16,417.17592,1902.58813,2319.76405
6/11/11,17,409.94312,1875.70646,2285.64958
6/11/11,18,386.86887,1780.09369,2166.96256
6/11/11,19,380.99382,1750.90717,2131.90099
6/11/11,20,379.61313,1741.46294,2121.07607
6/11/11,21,377.5039,1733.87611,2111.38001
6/11/11,22,384.17321,1751.60035,2135.77356
6/11/11,23,362.96477,1652.1274,2015.09217
6/11/11,24,323.14036,1465.55599,1788.69635
6/12/11,1,284.72923,1293.36236,1578.09159
6/12/11,2,252.72579,1145.52503,1398.25082
6/12/11,3,239.61274,1083.20729,1322.82003
6/12/11,4,225.6293,1018.02161,1243.65091
6/12/11,5,215.92621,975.94717,1191.87338
6/12/11,6,209.38687,944.94733,1154.3342
6/12/11,7,210.94146,955.77482,1166.71628
6/12/11,8,219.18374,1001.18989,1220.37363
6/12/11,9,241.59065,1116.08123,1357.67188
6/12/11,10,266.04842,1235.05838,1501.1068
6/12/11,11,272.30336,1268.53288,1540.83624
6/12/11,12,299.85235,1390.02177,1689.87412
6/12/11,13,334.10962,1534.70758,1868.8172
6/12/11,14,352.51896,1624.92637,1977.44533
6/12/11,15,371.38721,1705.93631,2077.32352
6/12/11,16,399.47256,1826.72545,2226.19801
6/12/11,17,393.02538,1814.62123,2207.64661
6/12/11,18,411.96172,1893.98001,2305.94173
6/12/11,19,435.66135,1995.09871,2430.76006
6/12/11,20,422.15302,1939.49818,2361.6512
6/12/11,21,433.24748,1984.61369,2417.86117
6/12/11,22,447.81496,2039.71853,2487.53349
6/12/11,23,415.62386,1886.10341,2301.72727
6/12/11,24,367.66236,1662.61307,2030.27543
6/13/11,1,314.981,1415.12598,1730.10698
6/13/11,2,283.00171,1269.59262,1552.59433
6/13/11,3,254.44098,1139.1246,1393.56558
6/13/11,4,235.52092,1054.9261,1290.44702
6/13/11,5,222.9498,1000.54801,1223.49781
6/13/11,6,221.97096,1004.07111,1226.04207
6/13/11,7,235.93372,1079.87472,1315.80844
6/13/11,8,243.88619,1124.69869,1368.58488
6/13/11,9,237.48909,1094.12556,1331.61465
6/13/11,10,225.59904,1043.19127,1268.79031
6/13/11,11,230.23748,1063.44378,1293.68126
6/13/11,12,231.86538,1073.42218,1305.28756
6/13/11,13,237.63343,1091.53106,1329.16449
6/13/11,14,241.6229,1110.35407,1351.97697
6/13/11,15,243.19353,1116.34033,1359.53386
6/13/11,16,258.90378,1185.49868,1444.40246
6/13/11,17,271.56895,1253.95751,1525.52646
6/13/11,18,299.06853,1370.5506,1669.61913
6/13/11,19,314.5765,1443.16994,1757.74644
6/13/11,20,320.66864,1470.59114,1791.25978
6/13/11,21,327.4977,1497.30386,1824.80156
6/13/11,22,342.98777,1564.54283,1907.5306
6/13/11,23,314.6448,1432.09515,1746.73995
6/13/11,24,272.79,1238.45413,1511.24413
6/14/11,1,238.71472,1073.08701,1311.80173
6/14/11,2,212.07363,952.94286,1165.01649
6/14/11,3,187.96111,843.69575,1031.65686
6/14/11,4,173.86722,782.21816,956.08538
6/14/11,5,170.72989,769.09781,939.8277
6/14/11,6,169.96418,773.64017,943.60435
6/14/11,7,198.93209,913.03663,1111.96872
6/14/11,8,218.74663,1010.79331,1229.53994
6/14/11,9,216.55322,995.35576,1211.90898
6/14/11,10,208.92747,962.21618,1171.14365
6/14/11,11,218.54079,1008.90398,1227.44477
6/14/11,12,226.18556,1043.31429,1269.49985
6/14/11,13,236.30815,1080.61587,1316.92402
6/14/11,14,239.20901,1093.22244,1332.43145
6/14/11,15,242.47777,1103.59849,1346.07626
6/14/11,16,246.37314,1123.93428,1370.30742
6/14/11,17,273.83676,1260.03911,1533.87587
6/14/11,18,300.49577,1399.18963,1699.6854
6/14/11,19,309.85685,1431.54095,1741.3978
6/14/11,20,310.90535,1422.68805,1733.5934
6/14/11,21,322.48041,1463.24642,1785.72683
6/14/11,22,322.18105,1477.75995,1799.941
6/14/11,23,295.29552,1352.07784,1647.37336
6/14/11,24,255.01033,1167.94316,1422.95349
6/15/11,1,215.72961,972.15085,1187.88046
6/15/11,2,190.93423,859.31669,1050.25092
6/15/11,3,173.86302,786.26223,960.12525
6/15/11,4,161.86916,732.15393,894.02309
6/15/11,5,155.95323,711.01197,866.9652
6/15/11,6,164.47464,753.87467,918.34931
6/15/11,7,194.59025,898.92445,1093.5147
6/15/11,8,210.66624,974.55082,1185.21706
6/15/11,9,212.01692,973.09283,1185.10975
6/15/11,10,208.39547,956.09317,1164.48864
6/15/11,11,215.92741,990.0028,1205.93021
6/15/11,12,224.62985,1028.03748,1252.66733
6/15/11,13,244.29126,1114.45711,1358.74837
6/15/11,14,258.70464,1175.08219,1433.78683
6/15/11,15,262.25972,1202.37192,1464.63164
6/15/11,16,297.03112,1349.47134,1646.50246
6/15/11,17,346.91487,1569.58282,1916.49769
6/15/11,18,349.46743,1597.06666,1946.53409
6/15/11,19,367.26978,1671.4723,2038.74208
6/15/11,20,369.03608,1676.01995,2045.05603
6/15/11,21,379.86289,1717.10071,2096.9636
6/15/11,22,400.12645,1798.83773,2198.96418
6/15/11,23,363.17643,1637.88018,2001.05661
6/15/11,24,312.96588,1407.28762,1720.2535
6/16/11,1,270.50225,1206.83442,1477.33667
6/16/11,2,238.98497,1065.02225,1304.00722
6/16/11,3,218.40853,969.20346,1187.61199
6/16/11,4,200.17618,890.60521,1090.78139
6/16/11,5,197.10668,876.6358,1073.74248
6/16/11,6,196.99492,885.25388,1082.2488
6/16/11,7,224.30204,1014.30266,1238.6047
6/16/11,8,236.76867,1080.19733,1316.966
6/16/11,9,240.02483,1091.03318,1331.05801
6/16/11,10,235.85333,1073.26446,1309.11779
6/16/11,11,255.51899,1155.06776,1410.58675
6/16/11,12,265.75916,1200.48671,1466.24587
6/16/11,13,271.15423,1227.90761,1499.06184
6/16/11,14,270.58443,1222.49038,1493.07481
6/16/11,15,264.41766,1204.14925,1468.56691
6/16/11,16,291.57971,1318.45705,1610.03676
6/16/11,17,320.97175,1446.4987,1767.47045
6/16/11,18,334.49826,1516.9951,1851.49336
6/16/11,19,349.16416,1578.73934,1927.9035
6/16/11,20,353.59006,1600.97611,1954.56617
6/16/11,21,367.87726,1662.6338,2030.51106
6/16/11,22,375.15593,1695.39064,2070.54657
6/16/11,23,343.41143,1550.39087,1893.8023
6/16/11,24,307.83023,1381.42748,1689.25771
6/17/11,1,270.47215,1200.89323,1471.36538
6/17/11,2,243.44338,1079.28211,1322.72549
6/17/11,3,229.29483,1011.46427,1240.7591
6/17/11,4,217.93469,961.89418,1179.82887
6/17/11,5,214.26013,945.38547,1159.6456
6/17/11,6,227.94146,1011.44364,1239.3851
6/17/11,7,241.66305,1083.76468,1325.42773
6/17/11,8,256.19074,1159.11581,1415.30655
6/17/11,9,257.89034,1165.55676,1423.4471
6/17/11,10,260.40571,1177.00502,1437.41073
6/17/11,11,265.03911,1197.30926,1462.34837
6/17/11,12,300.71586,1348.25913,1648.97499
6/17/11,13,318.33404,1429.49314,1747.82718
6/17/11,14,340.64863,1526.00697,1866.6556
6/17/11,15,363.79366,1623.68967,1987.48333
6/17/11,16,340.54341,1532.86178,1873.40519
6/17/11,17,383.06326,1712.71597,2095.77923
6/17/11,18,397.44349,1781.48612,2178.92961
6/17/11,19,411.89619,1844.12675,2256.02294
6/17/11,20,405.4322,1810.03729,2215.46949
6/17/11,21,401.43288,1792.04325,2193.47613
6/17/11,22,418.35359,1860.79366,2279.14725
6/17/11,23,384.36634,1711.29043,2095.65677
6/17/11,24,351.49458,1558.11833,1909.61291
6/18/11,1,306.51724,1358.22925,1664.74649
6/18/11,2,277.91066,1229.83532,1507.74598
6/18/11,3,257.58813,1136.96432,1394.55245
6/18/11,4,235.30879,1039.15065,1274.45944
6/18/11,5,227.25449,1001.75074,1229.00523
6/18/11,6,236.35205,1042.80021,1279.15226
6/18/11,7,237.71005,1050.41147,1288.12152
6/18/11,8,260.98586,1160.61108,1421.59694
6/18/11,9,288.93797,1293.2718,1582.20977
6/18/11,10,324.54241,1457.20291,1781.74532
6/18/11,11,360.51027,1622.7343,1983.24457
6/18/11,12,397.24468,1788.39545,2185.64013
6/18/11,13,426.20745,1911.54265,2337.7501
6/18/11,14,461.61464,2057.47988,2519.09452
6/18/11,15,480.22686,2136.94263,2617.16949
6/18/11,16,485.60307,2167.78889,2653.39196
6/18/11,17,483.48744,2163.93178,2647.41922
6/18/11,18,484.93886,2164.66188,2649.60074
6/18/11,19,471.03779,2106.51495,2577.55274
6/18/11,20,462.31532,2055.90009,2518.21541
6/18/11,21,467.95512,2076.41491,2544.37003
6/18/11,22,461.96553,2058.76525,2520.73078
6/18/11,23,440.99453,1953.24172,2394.23625
6/18/11,24,394.58327,1745.0967,2139.67997
6/19/11,1,356.88761,1576.8313,1933.71891
6/19/11,2,316.58809,1394.94698,1711.53507
6/19/11,3,288.40056,1270.37223,1558.77279
6/19/11,4,264.02534,1163.99036,1428.0157
6/19/11,5,253.33153,1115.5315,1368.86303
6/19/11,6,242.66213,1069.33533,1311.99746
6/19/11,7,248.31713,1096.02093,1344.33806
6/19/11,8,276.24451,1225.73481,1501.97932
6/19/11,9,305.10248,1362.23465,1667.33713
6/19/11,10,325.74791,1460.20141,1785.94932
6/19/11,11,358.47786,1610.86366,1969.34152
6/19/11,12,387.94275,1748.00939,2135.95214
6/19/11,13,416.3628,1870.97251,2287.33531
6/19/11,14,442.91749,1986.58941,2429.5069
6/19/11,15,469.71222,2103.54619,2573.25841
6/19/11,16,493.39644,2207.07558,2700.47202
6/19/11,17,498.24454,2240.58056,2738.8251
6/19/11,18,517.99234,2315.78154,2833.77388
6/19/11,19,508.63755,2275.60435,2784.2419
6/19/11,20,496.54272,2208.71714,2705.25986
6/19/11,21,489.81475,2179.07402,2668.88877
6/19/11,22,484.32659,2163.00892,2647.33551
6/19/11,23,452.72769,2009.70448,2462.43217
6/19/11,24,397.24951,1758.38392,2155.63343
6/20/11,1,326.15714,1434.15876,1760.3159
6/20/11,2,294.37298,1292.29561,1586.66859
6/20/11,3,267.03584,1169.44724,1436.48308
6/20/11,4,254.16512,1112.31524,1366.48036
6/20/11,5,245.50938,1075.5355,1321.04488
6/20/11,6,248.74532,1096.1098,1344.85512
6/20/11,7,264.31145,1176.68089,1440.99234
6/20/11,8,271.91476,1217.49026,1489.40502
6/20/11,9,272.66358,1221.63422,1494.2978
6/20/11,10,267.92456,1203.27664,1471.2012
6/20/11,11,278.95765,1252.14441,1531.10206
6/20/11,12,296.12068,1326.89301,1623.01369
6/20/11,13,306.05699,1374.52648,1680.58347
6/20/11,14,338.70633,1511.78653,1850.49286
6/20/11,15,357.41099,1597.07889,1954.48988
6/20/11,16,384.69784,1718.51158,2103.20942
6/20/11,17,418.01369,1860.73279,2278.74648
6/20/11,18,449.83555,2004.45709,2454.29264
6/20/11,19,457.07983,2035.99762,2493.07745
6/20/11,20,445.16958,1978.72735,2423.89693
6/20/11,21,429.21708,1914.77087,2343.98795
6/20/11,22,437.23598,1939.77497,2377.01095
6/20/11,23,404.42159,1789.74786,2194.16945
6/20/11,24,351.15097,1550.42655,1901.57752
6/21/11,1,312.38844,1368.68381,1681.07225
6/21/11,2,279.5408,1223.36392,1502.90472
6/21/11,3,258.33355,1126.45052,1384.78407
6/21/11,4,246.1546,1072.67049,1318.82509
6/21/11,5,242.24903,1057.42058,1299.66961
6/21/11,6,246.13105,1080.84486,1326.97591
6/21/11,7,265.59546,1178.26547,1443.86093
6/21/11,8,273.65864,1223.73291,1497.39155
6/21/11,9,270.13498,1207.88606,1478.02104
6/21/11,10,256.80098,1154.68251,1411.48349
6/21/11,11,270.12822,1208.94694,1479.07516
6/21/11,12,303.43685,1347.72655,1651.1634
6/21/11,13,323.575,1438.79184,1762.36684
6/21/11,14,358.11766,1587.07584,1945.1935
6/21/11,15,389.80472,1722.15607,2111.96079
6/21/11,16,429.74928,1895.67567,2325.42495
6/21/11,17,482.41262,2128.32257,2610.73519
6/21/11,18,525.08,2317.42967,2842.50967
6/21/11,19,536.48786,2367.86816,2904.35602
6/21/11,20,517.69428,2282.43142,2800.1257
6/21/11,21,502.06478,2218.77253,2720.83731
6/21/11,22,497.09762,2193.68414,2690.78176
6/21/11,23,469.49494,2061.35454,2530.84948
6/21/11,24,411.09342,1802.67207,2213.76549
6/22/11,1,349.9429,1527.24188,1877.18478
6/22/11,2,314.28278,1369.03926,1683.32204
6/22/11,3,288.21372,1252.08497,1540.29869
6/22/11,4,269.58096,1169.97384,1439.5548
6/22/11,5,253.89422,1104.55564,1358.44986
6/22/11,6,257.05086,1124.75136,1381.80222
6/22/11,7,274.94649,1214.64375,1489.59024
6/22/11,8,286.6944,1275.58318,1562.27758
6/22/11,9,286.88005,1277.24083,1564.12088
6/22/11,10,315.23293,1390.42088,1705.65381
6/22/11,11,349.76988,1540.51554,1890.28542
6/22/11,12,399.61199,1754.28652,2153.89851
6/22/11,13,438.42652,1925.81519,2364.24171
6/22/11,14,483.14721,2116.31471,2599.46192
6/22/11,15,509.30607,2226.39151,2735.69758
6/22/11,16,535.67139,2342.6236,2878.29499
6/22/11,17,537.50113,2363.65416,2901.15529
6/22/11,18,564.77082,2484.11214,3048.88296
6/22/11,19,586.41183,2570.4629,3156.87473
6/22/11,20,573.84795,2514.9153,3088.76325
6/22/11,21,567.56224,2480.93616,3048.4984
6/22/11,22,566.65883,2481.42649,3048.08532
6/22/11,23,545.2918,2377.99223,2923.28403
6/22/11,24,486.24563,2112.82875,2599.07438
6/23/11,1,428.1322,1848.87192,2277.00412
6/23/11,2,387.334,1668.75388,2056.08788
6/23/11,3,359.04789,1544.94263,1903.99052
6/23/11,4,329.43456,1416.63396,1746.06852
6/23/11,5,306.53957,1322.77179,1629.31136
6/23/11,6,308.50057,1337.66761,1646.16818
6/23/11,7,331.94531,1450.64327,1782.58858
6/23/11,8,345.27138,1512.85027,1858.12165
6/23/11,9,359.22142,1572.58778,1931.8092
6/23/11,10,365.99389,1601.11119,1967.10508
6/23/11,11,381.18999,1668.45963,2049.64962
6/23/11,12,409.61379,1789.40208,2199.01587
6/23/11,13,437.45186,1912.56112,2350.01298
6/23/11,14,482.11286,2100.18908,2582.30194
6/23/11,15,513.15611,2232.13312,2745.28923
6/23/11,16,525.9537,2291.04835,2817.00205
6/23/11,17,534.56728,2336.56425,2871.13153
6/23/11,18,526.83167,2309.11214,2835.94381
6/23/11,19,491.99807,2170.03359,2662.03166
6/23/11,20,504.94323,2211.66771,2716.61094
6/23/11,21,497.10481,2180.7637,2677.86851
6/23/11,22,507.40136,2218.46138,2725.86274
6/23/11,23,476.13526,2070.29435,2546.42961
6/23/11,24,422.11797,1833.31674,2255.43471
6/24/11,1,375.58778,1619.7013,1995.28908
6/24/11,2,339.57553,1460.94844,1800.52397
6/24/11,3,310.99375,1335.96461,1646.95836
6/24/11,4,292.80363,1256.9098,1549.71343
6/24/11,5,281.00491,1208.4626,1489.46751
6/24/11,6,286.07276,1235.89306,1521.96582
6/24/11,7,294.24835,1284.44614,1578.69449
6/24/11,8,307.55292,1346.84733,1654.40025
6/24/11,9,318.22829,1390.48117,1708.70946
6/24/11,10,330.77882,1440.80427,1771.58309
6/24/11,11,359.20237,1565.92816,1925.13053
6/24/11,12,397.67347,1729.68685,2127.36032
6/24/11,13,431.7962,1879.44411,2311.24031
6/24/11,14,449.77813,1957.35739,2407.13552
6/24/11,15,472.14547,2048.89498,2521.04045
6/24/11,16,500.89267,2173.28802,2674.18069
6/24/11,17,513.54231,2234.96158,2748.50389
6/24/11,18,523.60032,2283.84534,2807.44566
6/24/11,19,507.81513,2216.82723,2724.64236
6/24/11,20,485.7297,2115.34352,2601.07322
6/24/11,21,473.76682,2061.13019,2534.89701
6/24/11,22,481.60087,2091.78928,2573.39015
6/24/11,23,452.20916,1958.02485,2410.23401
6/24/11,24,405.77663,1751.87407,2157.6507
6/25/11,1,356.23525,1535.13564,1891.37089
6/25/11,2,315.77329,1359.79618,1675.56947
6/25/11,3,288.5875,1242.78871,1531.37621
6/25/11,4,264.00494,1137.86423,1401.86917
6/25/11,5,256.15477,1101.5601,1357.71487
6/25/11,6,240.90573,1038.69882,1279.60455
6/25/11,7,253.71537,1095.70869,1349.42406
6/25/11,8,282.29861,1226.62066,1508.91927
6/25/11,9,317.32421,1386.28684,1703.61105
6/25/11,10,349.33369,1529.95955,1879.29324
6/25/11,11,378.36103,1660.54524,2038.90627
6/25/11,12,402.02656,1768.66894,2170.6955
6/25/11,13,418.63174,1837.97105,2256.60279
6/25/11,14,447.04057,1949.97466,2397.01523
6/25/11,15,448.74212,1960.71741,2409.45953
6/25/11,16,456.49291,1995.96999,2452.4629
6/25/11,17,457.98426,2010.61964,2468.6039
6/25/11,18,466.2166,2038.82416,2505.04076
6/25/11,19,447.67546,1962.17316,2409.84862
6/25/11,20,434.5618,1895.13124,2329.69304
6/25/11,21,433.72684,1885.45858,2319.18542
6/25/11,22,427.07179,1868.55154,2295.62333
6/25/11,23,421.11399,1823.23811,2244.3521
6/25/11,24,381.71224,1647.39103,2029.10327
6/26/11,1,336.58966,1451.40723,1787.99689
6/26/11,2,297.74741,1284.28447,1582.03188
6/26/11,3,270.14812,1164.57859,1434.72671
6/26/11,4,243.9463,1054.28779,1298.23409
6/26/11,5,231.93022,1002.31975,1234.24997
6/26/11,6,216.11703,934.92835,1151.04538
6/26/11,7,229.96131,995.5263,1225.48761
6/26/11,8,252.98198,1101.44718,1354.42916
6/26/11,9,282.21653,1234.78195,1516.99848
6/26/11,10,301.4351,1327.42966,1628.86476
6/26/11,11,326.0383,1437.18357,1763.22187
6/26/11,12,353.9127,1562.73659,1916.64929
6/26/11,13,376.79326,1658.37679,2035.17005
6/26/11,14,393.15061,1734.90731,2128.05792
6/26/11,15,396.42833,1750.2666,2146.69493
6/26/11,16,410.48651,1802.53461,2213.02112
6/26/11,17,402.596,1780.55598,2183.15198
6/26/11,18,413.01455,1821.841,2234.85555
6/26/11,19,420.80903,1849.64654,2270.45557
6/26/11,20,418.57601,1832.94858,2251.52459
6/26/11,21,433.16011,1885.98906,2319.14917
6/26/11,22,429.73341,1877.99025,2307.72366
6/26/11,23,410.75929,1781.73695,2192.49624
6/26/11,24,368.73679,1593.3859,1962.12269
6/27/11,1,311.02689,1336.87764,1647.90453
6/27/11,2,283.12776,1213.85873,1496.98649
6/27/11,3,259.67706,1111.86034,1371.5374
6/27/11,4,240.34981,1029.08189,1269.4317
6/27/11,5,235.76416,1010.38706,1246.15122
6/27/11,6,236.88434,1020.82474,1257.70908
6/27/11,7,253.78354,1104.71428,1358.49782
6/27/11,8,274.52298,1198.54763,1473.07061
6/27/11,9,289.09111,1262.73981,1551.83092
6/27/11,10,297.76668,1298.84257,1596.60925
6/27/11,11,311.75274,1358.6835,1670.43624
6/27/11,12,326.86455,1426.0692,1752.93375
6/27/11,13,342.63896,1497.41426,1840.05322
6/27/11,14,355.39034,1550.39973,1905.79007
6/27/11,15,360.16457,1574.89278,1935.05735
6/27/11,16,370.04765,1622.24867,1992.29632
